G,C,0.0207709701684288
T,RET,0.0144656333955062
V,O,0.0397556827038505
@,R,0.0116259417738026
G,",",0.0224045562088712
(,M,0.0171526534246451
SPACE,M,0.088877767611546
T,_,0.0212442521053794
M,DQT,0.014618304988071
:,:,0.0102366302814638
M,",",0.0210152447165323
S,F,0.013290062132758
M,),0.0232900514457465
W,R,0.0283816490577796
B,Y,0.0226335635977182
P,(,0.0165037991562451
A,SPACE,0.0209694432387629
*,RET,0.0230992119550406
.,RET,0.0190228804335628
@,P,0.0209160081813653
1,0,0.0106183092628755
Y,N,0.0220457779663441
L,P,0.0609083318536911
L,Y,0.0286411907651396
E,_,0.0182518888911111
E,Y,0.0375190438727775
P,Y,0.0212747864238923
A,W,0.019610666064937
D,;,0.0127938794569227
J,C,0.0419846879552953
D,C,0.0201831845370546
T,K,0.0183969269040475
P,D,0.0137022754326827
DQT,A,0.0111373926775956
C,B,0.0117557126274826
E,O,0.0313969130109326
M,B,0.014457999815878
F,L,0.0108625838109791
L,DQT,0.0553968873621051
SPACE,<,0.0120610558126121
-,SPACE,0.0105877749443626
1,",",0.0234198222994265
O,J,0.0170381497302216
Y,C,0.0155954031804851
C,S,0.0210305118757888
Y,H,0.0147022743639815
L,C,0.0233205857642594
Y,E,0.0120381550737274
H,S,0.0322671410885515
O,A,0.014457999815878
S,Q,0.0894121181855225
Q,L,0.0881296768079789
M,U,0.0202442531740805
M,I,0.0552671165084251
L,X,0.0100076228926167
S,2,0.0128473145143203
A,F,0.0301068380537608
1,7,0.0102900653388614
G,A,0.0159999829007816
S,M,0.0310457683480338
E,Z,0.011022888983172
Z,T,0.0109847210850309
L,R,0.0144503662362498
D,X,0.0166106692710404
B,_,0.0422518632422835
_,C,0.0383816383707681
DQT,T,0.0346946194103304
X,P,0.0493892601946837
SPACE,5,0.0117633462071109
TAB,TAB,0.0966792859916027
0,",",0.012221360984805
0,DQT,0.0159770821618969
0,1,0.0122442617236897
RET,TAB,0.0654503117324912
1,DQT,0.0218015034182406
2,DQT,0.021686999723817
TAB,},0.0101984623833226
Y,Z,0.0123053303607156
0,2,0.0131831920179627
SPACE,4,0.0128625816735768
P,H,0.0176641032597369
_,1,0.0150839533453933
TAB,SPACE,0.0126564750236144
P,M,0.0221984495589088
P,G,0.0103053324981179
_,2,0.020389291187017
2,",",0.0112213620535062
5,",",0.0142747939048004
