o,t,s,69,0.008730011121275038
s,i,",",26,0.0032895694080166808
i,",", ,124,0.0156887156382334
 ,r,a,407,0.05149441342549189
r,p,o,14,0.0017713066043166742
t,c,),16,0.002024350404933342
c,),"
",14,0.0017713066043166742
r,e,?,8,0.001012175202466671
e,?,"
",30,0.003795657009250016
-, ,q,62,0.0078443578191167
i,e,?,1,0.00012652190030833387
-, ,v,25,0.0031630475077083467
s, ,y,187,0.023659595357658433
b,e, ,193,0.024418726759508437
:, ,*,23,0.002910003707091679
 ,*,*,581,0.07350922407914198
*,*,h,40,0.005060876012333355
*,h,i,12,0.0015182628037000065
g,h,*,3,0.00037956570092500164
h,*,*,29,0.003669135108941682
*,*, ,504,0.06376703775540027
*, ,v,3,0.00037956570092500164
v,a,l,162,0.020496547849950086
a,l,u,97,0.012272624329908385
u,e,",",73,0.009236098722508372
m,e,d,128,0.016194803239466735
d,i,u,19,0.0024039161058583437
i,u,m,27,0.0034160913083250144
m, ,v,10,0.0012652190030833386
m,e,"
",38,0.004807832211716687
-, ,e,59,0.007464792118191698
 ,e,b,1,0.00012652190030833387
e,b,o,44,0.00556696361356669
b,o,o,157,0.019863938348408418
(,r,e,13,0.0016447847040083404
r,k,a,23,0.002910003707091679
k,a,b,27,0.0034160913083250144
l,e,),30,0.003795657009250016
e,), ,54,0.006832182616650029
), ,:,41,0.005187397912641689
-, ,m,95,0.012019580529291718
r,o,p,155,0.01961089454779175
o,p,r,34,0.004301744610483352
n,s,é,49,0.006199573115108359
-, ,d,74,0.009362620622816707
s,c,u,26,0.0032895694080166808
c,u,s,170,0.02150872305241676
u,s,s,250,0.03163047507708347
l,o,w,152,0.01923132884686675
w, ,v,3,0.00037956570092500164
[,[,j,7,0.0008856533021583371
[,j,d,2,0.00025304380061666774
j,d,r,20,0.0025304380061666773
e,c,r,69,0.008730011121275038
r,o,w,116,0.014676540435766728
w, ,l,6,0.0007591314018500033
 ,l,v,3,0.00037956570092500164
l,v,l,3,0.00037956570092500164
v,l, ,3,0.00037956570092500164
l, ,1,61,0.007717835918808366
 ,1,.,49,0.006199573115108359
1,.,p,6,0.0007591314018500033
.,p,n,80,0.01012175202466671
p,n,g,80,0.01012175202466671
g,],],78,0.009868708224050043
l, ,3,22,0.002783481806783345
 ,3,.,21,0.0026569599064750113
3,.,p,3,0.00037956570092500164
"
","
",i,119,0.01505610613669173
"
",i,l,97,0.012272624329908385
l, ,q,19,0.0024039161058583437
é, ,v,17,0.002150872305241676
o,l,é,10,0.0012652190030833386
l,é,.,6,0.0007591314018500033
é,., ,55,0.006958704516958363
., ,o,68,0.008603489220966704
n, ,q,88,0.01113392722713338
y,m,b,17,0.002150872305241676
m,b,o,22,0.002783481806783345
b,o,l,61,0.007717835918808366
a,v,é,2,0.00025304380061666774
v,é, ,32,0.004048700809866684
 ,f,r,335,0.04238483660329185
f,r,o,160,0.02024350404933342
u,',i,199,0.02517785816135844
',i,l,207,0.02619003336382511
l, ,y,188,0.02378611725796677
 ,y, ,154,0.019484372647483417
r,i,è,31,0.00392217890955835
',é,g,11,0.0013917409033916725
é,g,l,17,0.002150872305241676
g,l,i,37,0.004681310311408353
u, ,n,67,0.00847696732065837
l,',e,164,0.020749591650566755
e,p,è,1,0.00012652190030833387
[,g,o,11,0.0013917409033916725
g,o,b,43,0.005440441713258357
o,b,e,54,0.006832182616650029
b,e,i,46,0.005820007414183358
e,i,t,103,0.013031755731758389
h,i,o,32,0.004048700809866684
i,o,],12,0.0015182628037000065
o,],],16,0.002024350404933342
],],",",21,0.0026569599064750113
],",", ,21,0.0026569599064750113
r,n, ,56,0.007085226417266697
i, ,e,186,0.0235330734573501
o,u,a,14,0.0017713066043166742
u,a,g,25,0.0031630475077083467
 ,(,v,16,0.002024350404933342
(,v,o,10,0.0012652190030833386
r, ,[,37,0.004681310311408353
[,[,r,30,0.003795657009250016
[,r,e,30,0.003795657009250016
b,o,s,18,0.0022773942055500096
 ,(,p,115,0.014550018535458396
(,p,r,19,0.0024039161058583437
t,e,),22,0.002783481806783345
e,),],1,0.00012652190030833387
),],],4,0.0005060876012333355
],),.,5,0.0006326095015416693
),.,"
",94,0.011893058628983384
e,u,l,97,0.012272624329908385
u,l,e,251,0.0317569969773918
[,[,e,22,0.002783481806783345
[,e,l,8,0.001012175202466671
w,e,n,15,0.001897828504625008
w,i,n,79,0.009995230124358375
e,r,b,29,0.003669135108941682
r,b,o,16,0.002024350404933342
o,r,n,41,0.005187397912641689
], ,e,23,0.002910003707091679
o,i,g,34,0.004301744610483352
g,n,é,9,0.0011386971027750048
é, ,g,7,0.0008856533021583371
i,o,.,7,0.0008856533021583371
o,., ,24,0.003036525607400013
 ,n,',164,0.020749591650566755
n,',e,49,0.006199573115108359
r,i,p,133,0.016827412741008404
i,p,t,55,0.006958704516958363
n, ,/,7,0.0008856533021583371
 ,/, ,99,0.012525668130525053
/, ,u,1,0.00012652190030833387
i,n,",",70,0.00885653302158337
n,a,î,9,0.0011386971027750048
r,e,.,169,0.021382201152108423
"
",g,a,6,0.0007591314018500033
g,a,u,16,0.002024350404933342
u,c,h,149,0.018851763145941745
 ,2,p,1,0.00012652190030833387
2,p,v,1,0.00012652190030833387
p,v, ,3,0.00037956570092500164
v, ,"
",1,0.00012652190030833387
0,1,0,26,0.0032895694080166808
3,4,"
",5,0.0006326095015416693
[,[,f,19,0.0024039161058583437
[,f,i,21,0.0026569599064750113
c,e,],21,0.0026569599064750113
], ,#,1,0.00012652190030833387
 ,#,p,18,0.0022773942055500096
#,p,e,13,0.0016447847040083404
r,s,o,250,0.03163047507708347
i,f,e,61,0.007717835918808366
f,e, ,40,0.005060876012333355
"
",g,r,5,0.0006326095015416693
l, ,:,48,0.006073051214800026
:, ,2,32,0.004048700809866684
 ,2,9,4,0.0005060876012333355
2,9,",",3,0.00037956570092500164
9,",",0,3,0.00037956570092500164
",",0,2,3,0.00037956570092500164
0,2,7,3,0.00037956570092500164
2,7,5,3,0.00037956570092500164
7,5,€,5,0.0006326095015416693
5,€,/,7,0.0008856533021583371
€,/,m,22,0.002783481806783345
/,m,o,47,0.005946529314491692
#, ,m,78,0.009868708224050043
n,s,u,104,0.013158277632066723
s,u,e,36,0.004554788411100019
-, ,g,36,0.004554788411100019
e,e,n,53,0.006705660716341695
n, ,g,182,0.023026985856116764
g,o,t,16,0.002024350404933342
o,t, ,141,0.017839587943475076
:, ,6,6,0.0007591314018500033
 ,6,€,2,0.00025304380061666774
6,€, ,5,0.0006326095015416693
€, ,(,10,0.0012652190030833386
 ,(,2,27,0.0034160913083250144
(,2,9,2,0.00025304380061666774
2,9, ,3,0.00037956570092500164
9, ,d,2,0.00025304380061666774
i,s,),26,0.0032895694080166808
), ,(,8,0.001012175202466671
r,é,l,6,0.0007591314018500033
é,l,e,36,0.004554788411100019
e,v,é,12,0.0015182628037000065
o,t,),5,0.0006326095015416693
-, ,p,134,0.01695393464131674
i,x,t,3,0.00037956570092500164
x,t,e,56,0.007085226417266697
:, ,9,9,0.0011386971027750048
 ,9,.,4,0.0005060876012333355
9,.,9,4,0.0005060876012333355
.,9,9,4,0.0005060876012333355
9,9,€,8,0.001012175202466671
9,€, ,10,0.0012652190030833386
 ,(,6,4,0.0005060876012333355
(,6, ,2,0.00025304380061666774
6, ,d,7,0.0008856533021583371
-, ,s,118,0.014929584236383396
i,f,y,22,0.002783481806783345
f,y, ,17,0.002150872305241676
y, ,:,21,0.0026569599064750113
:, ,1,29,0.003669135108941682
 ,1,2,40,0.005060876012333355
1,2,",",2,0.00025304380061666774
2,",",9,2,0.00025304380061666774
",",9,9,4,0.0005060876012333355
€, ,/,2,0.00025304380061666774
 ,/,2,3,0.00037956570092500164
/,2, ,3,0.00037956570092500164
2, ,(,8,0.001012175202466671
 ,(,1,35,0.004428266510791685
(,1,2,3,0.00037956570092500164
2, ,d,12,0.0015182628037000065
n,n,u,36,0.004554788411100019
n,u,e,58,0.007338270217883364
u,s,"
",39,0.004934354112025021
-, ,n,23,0.002910003707091679
n,o,r,64,0.008097401619733368
o,r,d,182,0.023026985856116764
r,d,v,10,0.0012652190030833386
d,v,p,2,0.00025304380061666774
v,p,n,3,0.00037956570092500164
p,n, ,3,0.00037956570092500164
 ,2, ,201,0.02543090196197511
2, ,a,44,0.00556696361356669
s, ,+,17,0.002150872305241676
 ,+, ,197,0.024924814360741773
+, ,4,6,0.0007591314018500033
 ,4, ,93,0.01176653672867505
4, ,m,7,0.0008856533021583371
 ,(,0,6,0.0007591314018500033
(,0,1,4,0.0005060876012333355
0,1,/,15,0.001897828504625008
1,/,0,4,0.0005060876012333355
/,0,1,4,0.0005060876012333355
1,/,2,16,0.002024350404933342
/,2,0,37,0.004681310311408353
2,3,),9,0.0011386971027750048
3,), ,18,0.0022773942055500096
 ,9,6,2,0.00025304380061666774
9,6,",",3,0.00037956570092500164
6,",",8,3,0.00037956570092500164
",",8,8,3,0.00037956570092500164
8,8,"
",2,0.00025304380061666774
8,"
",-,4,0.0005060876012333355
-, ,b,56,0.007085226417266697
b,o,a,73,0.009236098722508372
o,a,r,74,0.009362620622816707
r,d, ,235,0.02973264657245846
d, ,g,27,0.0034160913083250144
n,a, ,31,0.00392217890955835
m,i,u,4,0.0005060876012333355
m, ,:,11,0.0013917409033916725
:, ,3,11,0.0013917409033916725
 ,3,0,42,0.005313919812950023
3,0,€,2,0.00025304380061666774
0,€, ,18,0.0022773942055500096
s, ,3,29,0.003669135108941682
 ,3,1,4,0.0005060876012333355
3,1, ,4,0.0005060876012333355
1, ,j,4,0.0005060876012333355
j,u,i,4,0.0005060876012333355
e,t,),8,0.001012175202466671
-, ,t,112,0.014170452834533394
i,c,o,43,0.005440441713258357
o,u,n,239,0.030238734173691797
u,n,t,158,0.01999046024871675
 ,6,",",3,0.00037956570092500164
6,",",9,2,0.00025304380061666774
 ,j,a,98,0.012399146230216719
j,a,n,4,0.0005060876012333355
a,n,v,3,0.00037956570092500164
n,v,i,112,0.014170452834533394
e,r,),31,0.00392217890955835
r,),"
",18,0.0022773942055500096
-, ,l,74,0.009362620622816707
l,a,p,6,0.0007591314018500033
a,p,o,204,0.02581046766290011
 ,9,€,2,0.00025304380061666774
€, ,t,2,0.00025304380061666774
 ,(,3,48,0.006073051214800026
(,3,6,2,0.00025304380061666774
3,6,€,4,0.0005060876012333355
€, ,à,2,0.00025304380061666774
é,e,),6,0.0007591314018500033
2,1,0,10,0.0012652190030833386
1,0,7,6,0.0007591314018500033
0,7,"
",7,0.0008856533021583371
7,"
","
",26,0.0032895694080166808
1,4,4,10,0.0012652190030833386
4,4,6,3,0.00037956570092500164
4,6,4,2,0.00025304380061666774
6,4,/,2,0.00025304380061666774
4,/,s,4,0.0005060876012333355
g,/,j,4,0.0005060876012333355
/,j,e,1,0.00012652190030833387
j,e,a,7,0.0008856533021583371
n,-,y,8,0.001012175202466671
-,y,v,2,0.00025304380061666774
y,v,e,2,0.00025304380061666774
e,s,%,2,0.00025304380061666774
s,%,2,9,0.0011386971027750048
0,p,o,1,0.00012652190030833387
o,t,v,3,0.00037956570092500164
t,v,i,3,0.00037956570092500164
:, ,p,99,0.012525668130525053
i,n,@,2,0.00025304380061666774
n,@,i,1,0.00012652190030833387
"
",m,e,29,0.003669135108941682
a,-,h,2,0.00025304380061666774
-,h,e,1,0.00012652190030833387
d,',o,38,0.004807832211716687
., ,j,102,0.012905233831450055
 ,m,',85,0.01075436152620838
m,',i,24,0.003036525607400013
r,n,é,39,0.004934354112025021
 ,v,é,40,0.005060876012333355
v,é,h,6,0.0007591314018500033
é,h,i,6,0.0007591314018500033
s,u,j,35,0.004428266510791685
u,j,e,35,0.004428266510791685
j,e,t,222,0.02808786186845012
e,t,s,150,0.01897828504625008
p,e,s,79,0.009995230124358375
f,e,n,74,0.009362620622816707
e,n,ê,9,0.0011386971027750048
n,ê,t,10,0.0012652190030833386
e,r,v,204,0.02581046766290011
r,v,i,88,0.01113392722713338
m,b,r,81,0.010248273924975043
e,u,s,39,0.004934354112025021
é,e,l,11,0.0013917409033916725
e,s,:,9,0.0011386971027750048
c,u,e,29,0.003669135108941682
u,e,i,7,0.0008856533021583371
e,i,l,128,0.016194803239466735
l,i,v,68,0.008603489220966704
v,r,a,96,0.012146102429600052
r,a,p,223,0.028214383768758452
p,i,d,58,0.007338270217883364
d,e,",",52,0.0065791388160333615
a,d,a,68,0.008603489220966704
d,a,p,39,0.004934354112025021
a,p,t,108,0.013664365233300058
p,t,é,11,0.0013917409033916725
t,é,",",54,0.006832182616650029
é,",", ,128,0.016194803239466735
t,c,.,51,0.0064526169157250275
c,., ,52,0.0065791388160333615
j,',é,11,0.0013917409033916725
i, ,s,179,0.022647420155191764
u,r,v,18,0.0022773942055500096
r,s,q,18,0.0022773942055500096
r,e,q,85,0.01075436152620838
e,q,u,134,0.01695393464131674
q,u,ê,12,0.0015182628037000065
u,ê,t,12,0.0015182628037000065
ê,t,e,88,0.01113392722713338
ç,u,e,1,0.00012652190030833387
f,a,ç,49,0.006199573115108359
a,ç,o,50,0.006326095015416693
ç,o,n,57,0.007211748317575031
a, ,j,56,0.007085226417266697
é,e,.,27,0.0034160913083250144
s, ,ê,33,0.004175222710175018
t,é,g,77,0.009742186323741709
é,g,r,20,0.0025304380061666773
9,1,5,9,0.0011386971027750048
1,5,0,15,0.001897828504625008
5,0,0,15,0.001897828504625008
0,0,"
",3,0.00037956570092500164
0,"
",s,11,0.0013917409033916725
#, ,z,3,0.00037956570092500164
 ,z,e,6,0.0007591314018500033
z,e,t,4,0.0005060876012333355
e,l,k,4,0.0005060876012333355
l,k,a,4,0.0005060876012333355
k,a,s,12,0.0015182628037000065
a,s,t,424,0.05364528573073356
e,n,"
",16,0.002024350404933342
n,"
",c,9,0.0011386971027750048
r,a,î,14,0.0017713066043166742
m,e,.,84,0.010627839625900045
"
","
",2,13,0.0016447847040083404
"
",2, ,17,0.002150872305241676
d,o,s,34,0.004301744610483352
x, ,:,19,0.0024039161058583437
e,s,/,68,0.008603489220966704
s,/, ,8,0.001012175202466671
/, ,r,4,0.0005060876012333355
:, ,n,10,0.0012652190030833386
d,e,u,85,0.01075436152620838
s,s,u,101,0.012778711931141721
s,u, ,4,0.0005060876012333355
n,u,",",8,0.001012175202466671
u,",", ,62,0.0078443578191167
d,é,a,27,0.0034160913083250144
o,i,-,8,0.001012175202466671
i,-,m,13,0.0016447847040083404
-,m,ê,14,0.0017713066043166742
a,n,e,59,0.007464792118191698
t, ,/,10,0.0012652190030833386
/, ,z,1,0.00012652190030833387
:, ,c,107,0.013537843332991724
u,l, ,77,0.009742186323741709
p,t,",",8,0.001012175202466671
",", ,u,75,0.00948914252312504
s,o,l,179,0.022647420155191764
l,é,e,9,0.0011386971027750048
u,v,r,61,0.007717835918808366
v,r,i,39,0.004934354112025021
s, , ,44,0.00556696361356669
 , ,c,14,0.0017713066043166742
m,é,m,6,0.0007591314018500033
é,m,o,22,0.002783481806783345
n, ,j,86,0.010880883426516713
r, ,f,268,0.03390786928263348
r,o,j,130,0.016447847040083403
o,j,e,130,0.016447847040083403
 ,"
",p,22,0.002783481806783345
"
",p,l,15,0.001897828504625008
 ,y,t,11,0.0013917409033916725
y,t,",",3,0.00037956570092500164
o,t,é,31,0.00392217890955835
t,é,e,25,0.0031630475077083467
(,c,l,4,0.0005060876012333355
c,l,a,255,0.03226308457862514
l,a,s,223,0.028214383768758452
s,i,f,15,0.001897828504625008
o,n,),41,0.005187397912641689
n,), ,13,0.0016447847040083404
l, ,n,107,0.013537843332991724
a,u,.,14,0.0017713066043166742
u,., ,37,0.004681310311408353
u,i,t,177,0.022394376354575096
i,n,v,89,0.011260449127441714
n,v,e,155,0.01961089454779175
r, ,g,67,0.00847696732065837
n,é,",",15,0.001897828504625008
3,0,7,9,0.0011386971027750048
0,7,0,4,0.0005060876012333355
7,0,4,2,0.00025304380061666774
0,4,"
",3,0.00037956570092500164
4,"
","
",7,0.0008856533021583371
s,u,l,63,0.007970879719425034
l,t,a,45,0.005693485513875024
 ,:,"
",196,0.024798292460433437
:,"
",-,117,0.014803062336075062
-, ,h,30,0.003795657009250016
b,l,o,91,0.011513492928058382
l,o,q,18,0.0022773942055500096
o,q,u,27,0.0034160913083250144
é,e,"
",16,0.002024350404933342
d,r,o,71,0.008983054921891704
r,o,i,120,0.015182628037000065
u,c, ,69,0.008730011121275038
c, ,b,14,0.0017713066043166742
b,i,z,4,0.0005060876012333355
z,a,r,54,0.006832182616650029
r,e,"
",138,0.017460022242550076
m,u,s,109,0.013790887133608392
h,a,u,57,0.007211748317575031
r,a,g,67,0.00847696732065837
a,g,o,23,0.002910003707091679
g,o,n,19,0.0024039161058583437
n,),"
",27,0.0034160913083250144
l,u,é,3,0.00037956570092500164
o,l,i,25,0.0031630475077083467
o,a,t,2,0.00025304380061666774
(,a, ,6,0.0007591314018500033
c,a,u,39,0.004934354112025021
u,d, ,14,0.0017713066043166742
d, ,f,128,0.016194803239466735
o,i,d,38,0.004807832211716687
i,d, ,55,0.006958704516958363
d, ,?,1,0.00012652190030833387
?,),"
",10,0.0012652190030833386
"
","
",é,8,0.001012175202466671
"
",é,v,5,0.0006326095015416693
é,v,è,7,0.0008856533021583371
v,è,n,8,0.001012175202466671
d,é,m,18,0.0022773942055500096
é,m,é,3,0.00037956570092500164
m,é,n,5,0.0006326095015416693
n,a,g,103,0.013031755731758389
w,e,e,40,0.005060876012333355
e,e,k,40,0.005060876012333355
e,k,e,6,0.0007591314018500033
k,e,n,20,0.0025304380061666773
d, ,0,2,0.00025304380061666774
 ,0,3,1,0.00012652190030833387
0,3,/,3,0.00037956570092500164
3,/,0,4,0.0005060876012333355
/,0,6,8,0.001012175202466671
0,6,"
",5,0.0006326095015416693
6,"
",-,4,0.0005060876012333355
-, ,f,72,0.009109576822200038
b,u,r,36,0.004554788411100019
b,o,i,38,0.004807832211716687
 ,0,9,3,0.00037956570092500164
0,9,/,8,0.001012175202466671
9,/,0,3,0.00037956570092500164
l,l,f,3,0.00037956570092500164
l,f,e,15,0.001897828504625008
t, ,1,111,0.01404393093422506
 ,1,5,45,0.005693485513875024
1,5,-,5,0.0006326095015416693
5,-,1,4,0.0005060876012333355
-,1,8,2,0.00025304380061666774
1,8,/,4,0.0005060876012333355
8,/,0,3,0.00037956570092500164
 ,2,1,18,0.0022773942055500096
2,1,-,1,0.00012652190030833387
1,-,2,1,0.00012652190030833387
-,2,9,1,0.00012652190030833387
2,9,/,1,0.00012652190030833387
0,6, ,4,0.0005060876012333355
6, ,"
",1,0.00012652190030833387
 ,"
",	,19,0.0024039161058583437
"
",	,-,154,0.019484372647483417
	,-, ,176,0.02226785445426676
 ,b,c,19,0.0024039161058583437
b,c,p,21,0.0026569599064750113
c,p, ,20,0.0025304380061666773
p, ,m,7,0.0008856533021583371
c,h,é,30,0.003795657009250016
h,é,"
",2,0.00025304380061666774
é,"
",	,6,0.0007591314018500033
p, ,c,25,0.0031630475077083467
n,d,u,34,0.004301744610483352
(,1,6,1,0.00012652190030833387
6,0,0,4,0.0005060876012333355
0,0,k,1,0.00012652190030833387
0,k,m,1,0.00012652190030833387
k,m,),1,0.00012652190030833387
m,),"
",7,0.0008856533021583371
l,o,c,124,0.0156887156382334
o,c,a,51,0.0064526169157250275
p,a,p,30,0.003795657009250016
p,i,l,49,0.006199573115108359
l,l,o,87,0.011007405326825048
m,a,v,6,0.0007591314018500033
a,v,i,133,0.016827412741008404
i,r,u,6,0.0007591314018500033
r,u,s,14,0.0017713066043166742
"
",h,a,3,0.00037956570092500164
b,a,s,181,0.022900463955808432
h,e,z,20,0.0025304380061666773
z, ,l,29,0.003669135108941682
h,o,m,40,0.005060876012333355
d, ,ç,3,0.00037956570092500164
o,u,g,98,0.012399146230216719
u,g,e,50,0.006326095015416693
d,e,d,133,0.016827412741008404
e,d,a,59,0.007464792118191698
(,v,i,5,0.0006326095015416693
i,s,u,28,0.0035426132086333485
s,u,a,44,0.00556696361356669
u,a,l,124,0.0156887156382334
l,e,f,6,0.0007591314018500033
f,e,u,37,0.004681310311408353
e,u,i,43,0.005440441713258357
i,é, ,31,0.00392217890955835
r,o,t,68,0.008603489220966704
o,t,u,1,0.00012652190030833387
t,u,m,4,0.0005060876012333355
m, ,?,3,0.00037956570092500164
?, ,e,7,0.0008856533021583371
c,a,s,236,0.029859168472766793
s, ,ç,33,0.004175222710175018
t, ,v,154,0.019484372647483417
a, ,h,22,0.002783481806783345
n,e,",",61,0.007717835918808366
t, ,ç,40,0.005060876012333355
 ,t,ê,28,0.0035426132086333485
t,ê,t,32,0.004048700809866684
n, ,h,72,0.009109576822200038
:, ,d,48,0.006073051214800026
',o,ù,6,0.0007591314018500033
ù, ,l,19,0.0024039161058583437
s,c,l,11,0.0013917409033916725
à, ,r,37,0.004681310311408353
e,c,u,53,0.006705660716341695
c,u,p,59,0.007464792118191698
p, ,ç,3,0.00037956570092500164
ç,a,",",29,0.003669135108941682
u,p,e,106,0.01341132143268339
d,u,",",2,0.00025304380061666774
n,i,è,49,0.006199573115108359
o,s,.,16,0.002024350404933342
s,.,"
",266,0.03365482548201681
.,"
",s,18,0.0022773942055500096
"
",s,o,45,0.005693485513875024
:, ,é,11,0.0013917409033916725
c,i,c,19,0.0024039161058583437
m,o,b,19,0.0024039161058583437
o,b,i,28,0.0035426132086333485
h,e,.,23,0.002910003707091679
 ,p,i,184,0.023280029656733432
p,i,e,68,0.008603489220966704
i,e,d,36,0.004554788411100019
e,n,o,21,0.0026569599064750113
o,u,x,7,0.0008856533021583371
x, ,g,15,0.001897828504625008
h,e,",",27,0.0034160913083250144
p,u,i,110,0.013917409033916726
s,e,.,135,0.017080456541625072
n,g,é,38,0.004807832211716687
o,l,",",13,0.0016447847040083404
c, ,u,63,0.007970879719425034
m,u,r,12,0.0015182628037000065
u,r,.,59,0.007464792118191698
r,., ,230,0.029100037070916792
., ,ç,17,0.002150872305241676
*,*,r,53,0.006705660716341695
*,r,a,3,0.00037956570092500164
a,j,o,110,0.013917409033916726
e,.,*,11,0.0013917409033916725
.,*,*,11,0.0013917409033916725
*, ,"
",4,0.0005060876012333355
"
",p,r,45,0.005693485513875024
u,x,),3,0.00037956570092500164
x,), ,6,0.0007591314018500033
j,a,m,46,0.005820007414183358
d,o,r,39,0.004934354112025021
o,s,",",21,0.0026569599064750113
o,u,l,184,0.023280029656733432
l,a,g,78,0.009868708224050043
g,e,r,387,0.048963975419325206
.,"
",p,25,0.0031630475077083467
 ,h,é,16,0.002024350404933342
h,é,s,14,0.0017713066043166742
à, ,é,7,0.0008856533021583371
c, ,:,12,0.0015182628037000065
a,s,/,2,0.00025304380061666774
s,/,m,7,0.0008856533021583371
u,r,",",92,0.011640014828366716
(,a,t,3,0.00037956570092500164
a,p,e,94,0.011893058628983384
g,r,â,26,0.0032895694080166808
r,â,c,26,0.0032895694080166808
â,c,e,26,0.0032895694080166808
s,e,l,111,0.01404393093422506
é, ,ê,3,0.00037956570092500164
d,o,u,49,0.006199573115108359
u,l,o,42,0.005313919812950023
i,t,.,54,0.006832182616650029
., ,b,61,0.007717835918808366
d, ,v,22,0.002783481806783345
u,t,",",31,0.00392217890955835
n,',a,60,0.007591314018500032
à, ,s,55,0.006958704516958363
a,s,.,32,0.004048700809866684
',a, ,67,0.00847696732065837
e,t,.,17,0.002150872305241676
"
","
",_,13,0.0016447847040083404
"
",_,_,15,0.001897828504625008
_,_,_,15,0.001897828504625008
_,_,"
",13,0.0016447847040083404
_,"
","
",8,0.001012175202466671
1,0,2,14,0.0017713066043166742
0,2,"
",3,0.00037956570092500164
2,"
",t,5,0.0006326095015416693
k, ,"
",3,0.00037956570092500164
2,5,8,3,0.00037956570092500164
5,8,5,1,0.00012652190030833387
8,5,/,1,0.00012652190030833387
5,/,s,4,0.0005060876012333355
/,n,i,10,0.0012652190030833386
n,i,c,76,0.009615664423433375
o,l,a,36,0.004554788411100019
a,s,%,2,0.00025304380061666774
2,0,l,6,0.0007591314018500033
0,l,e,1,0.00012652190030833387
l,e,%,1,0.00012652190030833387
e,%,2,7,0.0008856533021583371
0,r,o,1,0.00012652190030833387
x,/,),1,0.00012652190030833387
s,.,l,3,0.00037956570092500164
.,l,e,1,0.00012652190030833387
e,.,r,4,0.0005060876012333355
.,r,o,2,0.00025304380061666774
u,x,@,1,0.00012652190030833387
x,@,u,1,0.00012652190030833387
"
","
",j,59,0.007464792118191698
"
",j,e,56,0.007085226417266697
u,t,o,140,0.01771306604316674
r,d,i,57,0.007211748317575031
n,e,c,75,0.00948914252312504
a, ,:,17,0.002150872305241676
 ,s,s,7,0.0008856533021583371
s,s,h,12,0.0015182628037000065
s,h, ,66,0.008350445420350036
h, ,`,2,0.00025304380061666774
 ,`,m,2,0.00025304380061666774
`,m,s,2,0.00025304380061666774
m,s,i,2,0.00025304380061666774
i,m,o,31,0.00392217890955835
o,n,@,4,0.0005060876012333355
n,@,p,1,0.00012652190030833387
@,p,a,1,0.00012652190030833387
a,.,m,6,0.0007591314018500033
.,m,s,6,0.0007591314018500033
m,s,o,9,0.0011386971027750048
o,l,`,4,0.0005060876012333355
l,`,"
",4,0.0005060876012333355
`,"
",2,4,0.0005060876012333355
f,a,k,52,0.0065791388160333615
a,k,t,43,0.005440441713258357
k,t,o,70,0.00885653302158337
:, ,`,14,0.0017713066043166742
 ,`,s,9,0.0011386971027750048
`,s,u,7,0.0008856533021583371
u, ,-,9,0.0011386971027750048
 ,-, ,163,0.020623069750258422
r,y,`,2,0.00025304380061666774
y,`,"
",4,0.0005060876012333355
`,"
",3,3,0.00037956570092500164
s, ,`,15,0.001897828504625008
 ,`,/,7,0.0008856533021583371
`,/,v,2,0.00025304380061666774
/,v,a,2,0.00025304380061666774
v,a,r,55,0.006958704516958363
a,r,/,3,0.00037956570092500164
r,/,f,2,0.00025304380061666774
/,f,a,18,0.0022773942055500096
y,`,",",3,0.00037956570092500164
`,",", ,11,0.0013917409033916725
ù, ,s,1,0.00012652190030833387
g,é,e,7,0.0008856533021583371
y,"
",4,2,0.00025304380061666774
v,e,",",52,0.0065791388160333615
",", ,`,5,0.0006326095015416693
 ,`,c,11,0.0013917409033916725
`,c,d,5,0.0006326095015416693
c,d, ,9,0.0011386971027750048
v,e,`,3,0.00037956570092500164
e,`,"
",4,0.0005060876012333355
`,"
",5,2,0.00025304380061666774
 ,e,d,33,0.004175222710175018
e, ,`,16,0.002024350404933342
 ,`,d,6,0.0007591314018500033
`,d,o,5,0.0006326095015416693
o,c,k,131,0.016574368940391736
c,k,e,83,0.010501317725591711
k,e,r,79,0.009995230124358375
e,r,-,27,0.0034160913083250144
r,-,c,5,0.0006326095015416693
-,c,o,30,0.003795657009250016
s,e,`,3,0.00037956570092500164
e,`, ,4,0.0005060876012333355
`, ,:,1,0.00012652190030833387
o,m, ,170,0.02150872305241676
',i,m,46,0.005820007414183358
m,a,g,347,0.04390309940699185
 ,`,<,4,0.0005060876012333355
`,<,m,2,0.00025304380061666774
<,m,a,27,0.0034160913083250144
t,o,>,2,0.00025304380061666774
o,>,-,2,0.00025304380061666774
>,-,f,2,0.00025304380061666774
-,f,a,8,0.001012175202466671
r,y,-,25,0.0031630475077083467
y,-,w,15,0.001897828504625008
-,w,s,15,0.001897828504625008
w,s,`,1,0.00012652190030833387
s,`, ,3,0.00037956570092500164
`, ,e,2,0.00025304380061666774
t, ,`,3,0.00037956570092500164
f,a,t,14,0.0017713066043166742
y,-,u,4,0.0005060876012333355
-,u,i,5,0.0006326095015416693
u,i,`,1,0.00012652190030833387
i,`,"
",1,0.00012652190030833387
`,"
",6,2,0.00025304380061666774
., ,`,7,0.0008856533021583371
`,c,a,2,0.00025304380061666774
r,t,.,74,0.009362620622816707
t,.,s,3,0.00037956570092500164
